municipio;pessoas;mortos;feridos_leves;feridos_graves;ignorados;feridos;veiculos;freq;share_tracado_via_tipo_1;share_tracado_via_tipo_2;share_is_night;share_is_weekend;share_is_single_lane;cluster
guaruja do sul;387;16;310;52;9;139;299;184;0.516304347826087;0.429347826086957;0.385869565217391;0.554347826086957;1;4
jardim do serido;336;20;230;74;12;163;248;184;0.478260869565217;0.505434782608696;0.369565217391304;0.521739130434783;0.978260869565217;4
chorrocho;471;56;311;82;22;198;242;183;0.972677595628415;0.0218579234972678;0.415300546448087;0.437158469945355;0.989071038251366;5
juranda;497;17;416;47;17;215;283;183;0.80327868852459;0.191256830601093;0.469945355191257;0.530054644808743;0.989071038251366;5
turucu;407;13;363;25;6;111;312;182;0.769230769230769;0.225274725274725;0.43956043956044;0.445054945054945;1;5
conquista doeste;466;26;380;49;11;193;257;181;0.751381215469613;0.226519337016575;0.392265193370166;0.502762430939227;1;5
juazeirinho;430;28;299;63;40;172;305;181;0.839779005524862;0.154696132596685;0.497237569060774;0.513812154696133;0.994475138121547;5
pau dos ferros;399;27;250;77;45;165;325;181;0.81767955801105;0.165745856353591;0.447513812154696;0.596685082872928;0.889502762430939;5
piracuruca;414;33;316;49;16;166;265;181;0.828729281767956;0.165745856353591;0.480662983425414;0.475138121546961;0.900552486187845;5
pranchita;419;11;342;53;13;153;292;181;0.541436464088398;0.397790055248619;0.337016574585635;0.447513812154696;0.994475138121547;4
ribeirao cascalheira;410;35;309;52;14;204;245;181;0.640883977900553;0.353591160220994;0.458563535911602;0.441988950276243;0.994475138121547;5
santa barbara do sul;409;25;346;36;2;148;281;181;0.668508287292818;0.325966850828729;0.370165745856354;0.546961325966851;1;5
marmeleiro;389;8;340;30;11;139;274;180;0.427777777777778;0.555555555555556;0.377777777777778;0.444444444444444;0.994444444444444;4
tangara;403;32;275;68;28;163;299;180;0.705555555555556;0.283333333333333;0.472222222222222;0.544444444444444;0.983333333333333;5
teolandia;424;23;312;61;28;162;291;180;0.583333333333333;0.411111111111111;0.338888888888889;0.555555555555556;1;4
ibotirama;438;18;372;28;20;124;268;178;0.752808988764045;0.241573033707865;0.382022471910112;0.426966292134831;0.97752808988764;5
lajeado novo;454;60;306;57;31;155;267;178;0.915730337078652;0.0786516853932584;0.353932584269663;0.466292134831461;0.98314606741573;5
poxoreo;364;17;310;29;8;137;231;178;0.651685393258427;0.325842696629214;0.353932584269663;0.471910112359551;1;5
teofilandia;433;31;315;62;25;149;312;178;0.960674157303371;0.0393258426966292;0.477528089887641;0.48314606741573;1;5
tres forquilhas;337;9;300;21;7;106;244;178;0.466292134831461;0.528089887640449;0.443820224719101;0.50561797752809;0.404494382022472;4
pejucara;401;14;355;22;10;88;252;177;0.548022598870056;0.446327683615819;0.367231638418079;0.435028248587571;1;4
verdejante;392;22;306;44;20;151;255;177;0.711864406779661;0.282485875706215;0.497175141242938;0.491525423728814;1;5
marcolandia;298;32;197;55;14;111;248;176;0.409090909090909;0.585227272727273;0.403409090909091;0.4375;1;4
muniz freire;314;9;243;47;15;129;264;176;0.409090909090909;0.579545454545455;0.284090909090909;0.448863636363636;0.994318181818182;4
petrolandia;520;40;316;92;72;210;277;175;0.777142857142857;0.217142857142857;0.462857142857143;0.542857142857143;1;5
varzea da palma;454;17;378;50;9;233;223;175;0.662857142857143;0.331428571428571;0.434285714285714;0.491428571428572;0.982857142857143;5
corumba de goias;371;13;261;84;13;200;252;173;0.439306358381503;0.514450867052023;0.421965317919075;0.566473988439307;0.942196531791908;4
ipiranga;360;16;285;51;8;141;263;173;0.716763005780347;0.265895953757225;0.456647398843931;0.491329479768786;1;5
sapeacu;396;22;295;62;17;143;296;173;0.69364161849711;0.283236994219653;0.398843930635838;0.473988439306358;0.953757225433526;5
realeza;456;6;413;32;5;129;301;172;0.5;0.459302325581395;0.343023255813954;0.488372093023256;0.843023255813954;4
vitoria das missoes;376;27;322;25;2;115;261;172;0.593023255813954;0.383720930232558;0.424418604651163;0.476744186046512;0.982558139534884;4
reboucas;338;10;240;59;29;163;251;171;0.707602339181287;0.263157894736842;0.56140350877193;0.584795321637427;0.988304093567251;5
cachoeira;370;17;299;41;13;111;301;170;0.629411764705882;0.364705882352941;0.405882352941176;0.411764705882353;0.894117647058824;5
santo antonio do planalto;386;18;331;29;8;134;266;170;0.705882352941177;0.288235294117647;0.341176470588235;0.541176470588235;0.988235294117647;5
bandeira do sul;358;14;288;45;11;156;253;169;0.372781065088757;0.627218934911243;0.408284023668639;0.514792899408284;1;4
bom jesus das selvas;535;72;324;90;49;276;231;169;0.49112426035503;0.502958579881657;0.390532544378698;0.485207100591716;0.970414201183432;4
correntina;752;80;568;72;32;269;278;169;0.887573964497041;0.106508875739645;0.355029585798817;0.49112426035503;0.994082840236686;5
maribondo;417;25;305;51;36;145;282;169;0.715976331360947;0.284023668639053;0.366863905325444;0.461538461538462;0.994082840236686;5
maripa de minas;349;10;290;34;15;148;267;169;0.662721893491124;0.325443786982249;0.408284023668639;0.449704142011834;0.994082840236686;5
araci;374;39;272;39;24;137;268;168;0.958333333333333;0.0416666666666667;0.428571428571429;0.517857142857143;1;5
dionisio cerqueira;338;8;277;42;11;108;257;168;0.535714285714286;0.416666666666667;0.386904761904762;0.464285714285714;0.976190476190476;4
guimarania;351;13;297;25;16;117;260;168;0.696428571428571;0.261904761904762;0.410714285714286;0.452380952380952;0.952380952380952;5
hidrolina;409;13;332;46;18;137;281;168;0.892857142857143;0.0773809523809524;0.345238095238095;0.464285714285714;0.988095238095238;5
montes claros de goias;466;44;328;81;13;199;225;168;0.779761904761905;0.220238095238095;0.458333333333333;0.517857142857143;0.994047619047619;5
sao domingos do araguaia;387;36;303;29;19;141;269;168;0.708333333333333;0.285714285714286;0.386904761904762;0.482142857142857;0.982142857142857;5
talisma;395;14;334;42;5;136;258;168;0.946428571428571;0.0416666666666667;0.398809523809524;0.458333333333333;0.988095238095238;5
antonio olinto;317;17;271;18;11;110;234;167;0.437125748502994;0.538922155688623;0.455089820359281;0.497005988023952;0.922155688622755;4
gameleira;322;26;225;41;30;105;241;167;0.502994011976048;0.497005988023952;0.311377245508982;0.383233532934132;0.467065868263473;4
guairaca;415;19;337;39;20;157;286;167;0.892215568862276;0.0958083832335329;0.455089820359281;0.491017964071856;0.982035928143713;5
luis correia;341;23;251;47;20;135;270;167;0.736526946107785;0.245508982035928;0.431137724550898;0.473053892215569;1;5
machado;347;14;286;34;13;141;274;167;0.646706586826347;0.353293413173653;0.491017964071856;0.544910179640719;0.958083832335329;5
presidente kennedy;378;18;300;50;10;123;272;167;0.880239520958084;0.0838323353293413;0.449101796407186;0.497005988023952;0.994011976047904;5
muritiba;382;19;312;26;25;111;309;165;0.775757575757576;0.212121212121212;0.339393939393939;0.563636363636364;0.921212121212121;5
alto santo;407;21;329;42;15;120;220;164;0.75;0.225609756097561;0.609756097560976;0.451219512195122;0.963414634146341;5
ipiau;356;22;282;39;13;160;226;163;0.484662576687117;0.50920245398773;0.417177914110429;0.515337423312884;0.975460122699386;4
jampruca;370;22;309;29;10;127;264;163;0.552147239263804;0.411042944785276;0.392638036809816;0.47239263803681;0.96319018404908;4
bom jardim;355;30;248;60;17;141;244;162;0.95679012345679;0.037037037037037;0.512345679012346;0.506172839506173;0.981481481481481;5
campo redondo;367;23;275;54;15;142;266;162;0.820987654320988;0.160493827160494;0.351851851851852;0.555555555555556;0.993827160493827;5
irai;383;23;306;39;15;160;243;162;0.592592592592593;0.388888888888889;0.432098765432099;0.549382716049383;1;4
maurilandia;348;18;280;35;15;124;264;162;0.808641975308642;0.179012345679012;0.444444444444444;0.475308641975309;1;5
nazare da mata;404;31;270;63;40;156;312;162;0.703703703703704;0.277777777777778;0.438271604938272;0.438271604938272;0.962962962962963;5
pedra;394;29;242;99;24;189;264;162;0.876543209876543;0.111111111111111;0.549382716049383;0.537037037037037;1;5
vargem grande;309;42;191;55;21;124;224;162;0.851851851851852;0.148148148148148;0.567901234567901;0.438271604938272;0.993827160493827;5
xexeu;322;16;257;25;24;83;281;161;0.726708074534162;0.267080745341615;0.391304347826087;0.409937888198758;0.838509316770186;5
brejetuba;305;10;227;52;16;126;237;160;0.35;0.64375;0.35;0.4375;0.9875;4
perola doeste;343;12;282;36;13;138;227;160;0.48125;0.41875;0.3;0.49375;0.9875;4
taipu;340;22;251;45;22;131;260;160;0.75;0.2375;0.53125;0.59375;0.98125;5
cachoeira do piria;329;18;240;51;20;133;238;159;0.962264150943396;0.0314465408805031;0.553459119496855;0.452830188679245;0.974842767295597;5
cocal de telha;284;29;200;38;17;82;223;158;0.943037974683544;0.0569620253164557;0.60126582278481;0.481012658227848;0.993670886075949;5
tarumirim;352;25;267;51;9;174;235;157;0.484076433121019;0.503184713375796;0.477707006369427;0.560509554140127;0.974522292993631;4
barra de santana;327;17;259;34;17;137;230;156;0.66025641025641;0.314102564102564;0.365384615384615;0.455128205128205;0.987179487179487;5
santa luzia do para;348;37;242;41;28;136;243;156;0.916666666666667;0.0576923076923077;0.480769230769231;0.506410256410256;0.967948717948718;5
santa rita do tocantins;378;37;273;51;17;148;262;156;0.961538461538461;0.00641025641025641;0.448717948717949;0.474358974358974;0.993589743589744;5
sao raimundo das mangabeiras;357;36;251;57;13;176;223;156;0.814102564102564;0.17948717948718;0.378205128205128;0.544871794871795;1;5
tres arroios;328;13;270;29;16;99;244;156;0.480769230769231;0.5;0.326923076923077;0.474358974358974;0.987179487179487;4
sao goncalo do para;279;10;229;36;4;133;224;154;0.753246753246753;0.181818181818182;0.467532467532468;0.474025974025974;0.324675324675325;2
frei paulo;343;30;213;64;36;178;240;152;0.690789473684211;0.243421052631579;0.447368421052632;0.526315789473684;0.967105263157895;5
pescaria brava;310;5;267;25;13;139;237;152;0.625;0.302631578947368;0.532894736842105;0.552631578947369;0.177631578947368;2
capixaba;418;20;335;47;16;171;209;151;0.71523178807947;0.264900662251656;0.483443708609272;0.549668874172185;0.966887417218543;5
formosa do rio preto;339;41;259;27;12;116;210;151;0.562913907284768;0.423841059602649;0.397350993377483;0.56953642384106;0.986754966887417;4
pio xii;332;39;225;47;21;138;224;151;0.973509933774834;0.0264900662251656;0.536423841059603;0.47682119205298;0.900662251655629;5
braganca;338;25;228;61;24;145;261;150;0.853333333333333;0.14;0.446666666666667;0.606666666666667;0.92;5
botelhos;310;8;260;35;7;163;219;149;0.570469798657718;0.402684563758389;0.503355704697987;0.563758389261745;1;4
humaita;376;19;288;48;21;177;203;149;0.865771812080537;0.12751677852349;0.389261744966443;0.557046979865772;0.859060402684564;5
condor;363;6;330;18;9;106;225;148;0.581081081081081;0.412162162162162;0.405405405405405;0.527027027027027;0.966216216216216;4
ipuiuna;285;10;219;44;12;128;211;148;0.601351351351351;0.391891891891892;0.439189189189189;0.560810810810811;0.993243243243243;5
piranhas;283;21;210;39;13;109;219;148;0.662162162162162;0.331081081081081;0.371621621621622;0.425675675675676;0.966216216216216;5
inhapi;421;27;284;88;22;191;215;147;0.918367346938776;0.0408163265306122;0.401360544217687;0.496598639455782;1;5
jitauna;354;27;257;53;17;164;222;147;0.564625850340136;0.428571428571429;0.428571428571429;0.517006802721089;0.965986394557823;4
muqui;274;19;182;61;12;160;203;147;0.605442176870748;0.394557823129252;0.469387755102041;0.591836734693878;0.993197278911565;5
carmo de minas;343;8;284;47;4;173;258;146;0.623287671232877;0.376712328767123;0.513698630136986;0.589041095890411;1;5
romaria;333;7;274;42;10;149;255;146;0.815068493150685;0.184931506849315;0.376712328767123;0.465753424657534;0.979452054794521;5
santa izabel do para;314;15;244;41;14;143;225;146;0.705479452054795;0.26027397260274;0.308219178082192;0.472602739726027;0.0547945205479452;2
alcantil;278;17;200;48;13;115;203;145;0.537931034482759;0.43448275862069;0.351724137931035;0.455172413793104;1;4
apodi;323;36;196;63;28;130;259;145;0.83448275862069;0.16551724137931;0.43448275862069;0.496551724137931;0.806896551724138;5
caibi;295;21;227;38;9;105;222;145;0.468965517241379;0.517241379310345;0.393103448275862;0.56551724137931;0.96551724137931;4
irituia;357;40;247;47;23;114;243;145;0.786206896551724;0.206896551724138;0.406896551724138;0.496551724137931;0.979310344827586;5
sao joao do rio do peixe;281;26;166;66;23;130;200;145;0.848275862068966;0.131034482758621;0.510344827586207;0.551724137931035;1;5
seritinga;232;7;203;17;5;103;188;145;0.23448275862069;0.758620689655172;0.372413793103448;0.496551724137931;1;4
paverama;306;3;285;9;9;89;236;144;0.5625;0.423611111111111;0.284722222222222;0.388888888888889;0.583333333333333;4
filadelfia;381;21;302;29;29;128;238;143;0.951048951048951;0.048951048951049;0.608391608391608;0.517482517482518;1;5
limoeiro do norte;313;23;227;43;20;116;217;143;0.755244755244755;0.223776223776224;0.482517482517483;0.405594405594406;0.979020979020979;5
paranaiguara;304;8;262;28;6;126;209;143;0.895104895104895;0.0839160839160839;0.482517482517483;0.594405594405594;0.923076923076923;5
portelandia;374;37;284;44;9;159;241;143;0.741258741258741;0.237762237762238;0.384615384615385;0.503496503496504;0.958041958041958;5
quipapa;306;10;243;37;16;139;206;143;0.48951048951049;0.510489510489511;0.377622377622378;0.482517482517483;1;4
sacramento;370;24;299;40;7;134;247;143;0.811188811188811;0.188811188811189;0.342657342657343;0.48951048951049;0.993006993006993;5
tunas do parana;305;12;228;41;24;139;227;143;0.174825174825175;0.818181818181818;0.321678321678322;0.503496503496504;0.958041958041958;4
abare;339;32;223;55;29;129;215;142;0.894366197183099;0.0985915492957746;0.401408450704225;0.542253521126761;0.97887323943662;5
brasilandia;309;5;269;27;8;164;199;142;0.873239436619718;0.119718309859155;0.52112676056338;0.528169014084507;0.97887323943662;5
mallet;258;12;190;47;9;117;199;142;0.542253521126761;0.422535211267606;0.373239436619718;0.429577464788732;1;4
ruy barbosa;338;18;289;18;13;105;190;142;0.47887323943662;0.514084507042254;0.387323943661972;0.401408450704225;0.985915492957746;4
sao sebastiao de lagoa de roca;307;8;238;42;19;122;237;142;0.725352112676056;0.274647887323944;0.422535211267606;0.5;0.992957746478873;5
xapuri;344;16;271;39;18;120;172;142;0.767605633802817;0.176056338028169;0.316901408450704;0.457746478873239;0.985915492957746;5
marizopolis;287;18;186;61;22;144;211;141;0.75177304964539;0.226950354609929;0.581560283687943;0.560283687943262;0.99290780141844;5
quatro pontes;385;5;344;26;10;97;258;140;0.764285714285714;0.214285714285714;0.314285714285714;0.45;0.964285714285714;5
bela vista do maranhao;303;24;209;38;32;96;215;139;0.949640287769784;0.0503597122302158;0.424460431654676;0.546762589928058;0.949640287769784;5
candiota;289;6;253;21;9;71;212;139;0.741007194244604;0.244604316546763;0.41726618705036;0.453237410071943;1;5
aparecida do rio doce;299;10;242;33;14;110;209;138;0.753623188405797;0.246376811594203;0.434782608695652;0.5;0.949275362318841;5
paranatama;359;38;237;57;27;135;248;138;0.934782608695652;0.0579710144927536;0.405797101449275;0.543478260869565;1;5
venturosa;318;35;182;76;25;142;204;138;0.702898550724638;0.260869565217391;0.492753623188406;0.427536231884058;0.992753623188406;5
cacimbinhas;317;31;197;58;31;118;207;137;0.846715328467153;0.145985401459854;0.525547445255475;0.569343065693431;0.985401459854015;5
ibiquera;310;13;249;31;17;127;197;137;0.664233576642336;0.328467153284672;0.37956204379562;0.503649635036496;1;5
massaranduba;230;8;197;18;7;89;169;137;0.591240875912409;0.401459854014599;0.299270072992701;0.452554744525548;0.0218978102189781;2
passagem franca do piaui;261;15;197;33;16;86;192;136;0.897058823529412;0.102941176470588;0.551470588235294;0.544117647058824;0.985294117647059;5
santo cristo;347;18;270;51;8;173;248;136;0.661764705882353;0.338235294117647;0.5;0.529411764705882;0.977941176470588;5
jucati;314;17;214;54;29;132;226;135;0.822222222222222;0.17037037037037;0.444444444444444;0.562962962962963;0.992592592592593;5
junco do serido;351;24;265;32;30;113;213;135;0.748148148148148;0.244444444444444;0.503703703703704;0.459259259259259;1;5
vera;276;7;234;25;10;106;196;135;0.755555555555556;0.214814814814815;0.422222222222222;0.607407407407407;0.992592592592593;5
caicara do rio do vento;297;21;224;33;19;119;222;134;0.805970149253731;0.17910447761194;0.417910447761194;0.432835820895522;1;5
guaimbe;297;10;255;26;6;114;214;134;0.843283582089552;0.119402985074627;0.380597014925373;0.492537313432836;1;5
coronel bicaco;312;13;260;34;5;138;212;133;0.631578947368421;0.368421052631579;0.345864661654135;0.413533834586466;1;5
madalena;326;22;240;43;21;132;199;133;0.827067669172932;0.172932330827068;0.37593984962406;0.466165413533835;0.977443609022556;5
